Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
11/10/2013,10,November,2013,50,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
11/10/2015,10,November,2015,50,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
8/19/2013,19,August,2013,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,900,540,1440
8/19/2015,19,August,2015,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
9/18/2013,18,September,2013,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
9/18/2015,18,September,2015,55,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
12/14/2013,14,December,2013,59,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2250,1350,3600
12/14/2015,14,December,2015,59,Adults (35-64),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2250,1350,3600
1/1/2014,1,January,2014,24,Youth (<25),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
1/1/2016,1,January,2016,24,Youth (<25),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/1/2014,1,March,2014,24,Youth (<25),F,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
3/1/2016,1,March,2016,24,Youth (<25),F,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
6/12/2014,12,June,2014,26,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
6/12/2016,12,June,2016,26,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
12/23/2013,23,December,2013,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
12/23/2015,23,December,2015,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
7/31/2014,31,July,2014,23,Youth (<25),M,Germany,Saarland,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1950,1170,3120
7/31/2016,31,July,2016,23,Youth (<25),M,Germany,Saarland,Accessories,Bike Racks,Hitch Rack - 4-Bike,23,45,120,1725,1035,2760
5/11/2014,11,May,2014,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
5/11/2016,11,May,2016,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
6/18/2014,18,June,2014,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
6/18/2016,18,June,2016,17,Youth (<25),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
4/20/2014,20,April,2014,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
4/20/2016,20,April,2016,31,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
12/5/2013,5,December,2013,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
12/5/2015,5,December,2015,32,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
6/11/2014,11,June,2014,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,19,45,120,1425,855,2280
6/11/2016,11,June,2016,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1275,765,2040
4/24/2014,24,April,2014,49,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
4/24/2016,24,April,2016,49,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
2/7/2014,7,February,2014,42,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
2/7/2016,7,February,2016,42,Adults (35-64),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
12/3/2013,3,December,2013,35,Adults (35-64),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
12/3/2015,3,December,2015,35,Adults (35-64),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
3/24/2014,24,March,2014,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/24/2016,24,March,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
4/7/2014,7,April,2014,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
4/7/2016,7,April,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
6/6/2014,6,June,2014,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
6/6/2016,6,June,2016,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
12/19/2013,19,December,2013,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,21,45,120,1575,945,2520
12/19/2015,19,December,2015,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,22,45,120,1650,990,2640
7/12/2014,12,July,2014,50,Adults (35-64),M,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,27,45,120,2025,1215,3240
7/12/2016,12,July,2016,50,Adults (35-64),M,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1950,1170,3120
3/21/2014,21,March,2014,36,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
3/21/2016,21,March,2016,36,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
11/27/2013,27,November,2013,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
11/27/2015,27,November,2015,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
6/15/2014,15,June,2014,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1275,765,2040
6/15/2016,15,June,2016,44,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,19,45,120,1425,855,2280
5/4/2014,4,May,2014,42,Adults (35-64),F,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,16,45,120,1200,720,1920
5/4/2016,4,May,2016,42,Adults (35-64),F,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1275,765,2040
8/20/2013,20,August,2013,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
8/20/2015,20,August,2015,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
9/4/2013,4,September,2013,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,27,45,120,2025,1215,3240
9/4/2015,4,September,2015,29,Young Adults (25-34),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,24,45,120,1800,1080,2880
1/19/2014,19,January,2014,29,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
1/19/2016,19,January,2016,29,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
1/7/2014,7,January,2014,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,29,45,120,2175,1305,3480
1/7/2016,7,January,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2250,1350,3600
12/31/2013,31,December,2013,29,Young Adults (25-34),M,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,900,540,1440
12/31/2015,31,December,2015,29,Young Adults (25-34),M,France,Nord,Accessories,Bike Racks,Hitch Rack - 4-Bike,13,45,120,975,585,1560
1/16/2014,16,January,2014,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
1/16/2016,16,January,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
2/18/2014,18,February,2014,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
2/18/2016,18,February,2016,41,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
3/2/2014,2,March,2014,41,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
3/2/2016,2,March,2016,41,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
7/15/2013,15,July,2013,32,Young Adults (25-34),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
7/15/2015,15,July,2015,32,Young Adults (25-34),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
6/6/2014,6,June,2014,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
6/6/2016,6,June,2016,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
10/9/2013,9,October,2013,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
10/9/2015,9,October,2015,32,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,900,540,1440
12/11/2013,11,December,2013,35,Adults (35-64),M,France,Loiret,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
12/11/2015,11,December,2015,35,Adults (35-64),M,France,Loiret,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,900,540,1440
5/20/2014,20,May,2014,53,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
5/20/2016,20,May,2016,53,Adults (35-64),F,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
9/27/2013,27,September,2013,56,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
9/27/2015,27,September,2015,56,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
12/17/2013,17,December,2013,24,Youth (<25),F,Canada,Alberta,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
12/17/2015,17,December,2015,24,Youth (<25),F,Canada,Alberta,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
2/20/2014,20,February,2014,35,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
2/20/2016,20,February,2016,35,Adults (35-64),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
8/26/2013,26,August,2013,27,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
8/26/2015,26,August,2015,27,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
8/3/2013,3,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
8/3/2015,3,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,12,45,120,900,540,1440
11/28/2013,28,November,2013,28,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
11/28/2015,28,November,2015,28,Young Adults (25-34),F,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
11/19/2013,19,November,2013,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
11/19/2015,19,November,2015,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
12/8/2013,8,December,2013,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
12/8/2015,8,December,2015,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
4/27/2014,27,April,2014,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
4/27/2016,27,April,2016,28,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
5/17/2014,17,May,2014,27,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1275,765,2040
5/17/2016,17,May,2016,27,Young Adults (25-34),M,Germany,Hamburg,Accessories,Bike Racks,Hitch Rack - 4-Bike,14,45,120,1050,630,1680
5/24/2014,24,May,2014,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
5/24/2016,24,May,2016,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
5/16/2014,16,May,2014,58,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
5/16/2016,16,May,2016,58,Adults (35-64),F,Australia,South Australia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
8/14/2013,14,August,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,17,45,120,1275,765,2040
8/14/2015,14,August,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,14,45,120,1050,630,1680
10/25/2013,25,October,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
10/25/2015,25,October,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
11/15/2013,15,November,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
11/15/2015,15,November,2015,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/13/2014,13,March,2014,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/13/2016,13,March,2016,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
4/14/2014,14,April,2014,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
4/14/2016,14,April,2016,30,Young Adults (25-34),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
9/17/2013,17,September,2013,52,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
9/17/2015,17,September,2015,52,Adults (35-64),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
1/20/2014,20,January,2014,51,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
1/20/2016,20,January,2016,51,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
9/9/2013,9,September,2013,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
9/9/2015,9,September,2015,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,11,45,120,825,495,1320
9/28/2013,28,September,2013,45,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
9/28/2015,28,September,2015,45,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
9/2/2013,2,September,2013,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
9/2/2015,2,September,2015,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
9/21/2013,21,September,2013,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
9/21/2015,21,September,2015,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
3/2/2014,2,March,2014,33,Young Adults (25-34),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
3/2/2016,2,March,2016,33,Young Adults (25-34),M,United States,Washington,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
11/5/2013,5,November,2013,37,Adults (35-64),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
11/5/2015,5,November,2015,37,Adults (35-64),M,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
9/19/2013,19,September,2013,59,Adults (35-64),M,Germany,Bayern,Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
9/19/2015,19,September,2015,59,Adults (35-64),M,Germany,Bayern,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
7/31/2014,31,July,2014,31,Young Adults (25-34),M,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,525,315,840
7/31/2016,31,July,2016,31,Young Adults (25-34),M,Australia,Queensland,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/1/2014,1,March,2014,31,Young Adults (25-34),F,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
3/1/2016,1,March,2016,31,Young Adults (25-34),F,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
7/29/2014,29,July,2014,18,Youth (<25),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,600,360,960
7/29/2016,29,July,2016,18,Youth (<25),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,750,450,1200
5/14/2014,14,May,2014,42,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
5/14/2016,14,May,2016,42,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
11/8/2013,8,November,2013,32,Young Adults (25-34),M,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,5,45,120,375,225,600
11/8/2015,8,November,2015,32,Young Adults (25-34),M,France,Seine (Paris),Accessories,Bike Racks,Hitch Rack - 4-Bike,3,45,120,225,135,360
1/26/2014,26,January,2014,35,Adults (35-64),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,26,45,120,1950,1170,3120
1/26/2016,26,January,2016,35,Adults (35-64),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,28,45,120,2100,1260,3360
5/6/2014,6,May,2014,35,Adults (35-64),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,2,45,120,150,90,240
5/6/2016,6,May,2016,35,Adults (35-64),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,75,45,120
2/14/2014,14,February,2014,21,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
2/14/2016,14,February,2016,21,Youth (<25),F,Germany,Nordrhein-Westfalen,Accessories,Bike Racks,Hitch Rack - 4-Bike,4,45,120,300,180,480
11/22/2013,22,November,2013,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,675,405,1080
11/22/2015,22,November,2015,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,6,45,120,450,270,720
